køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Kvinder,0-4 år,Vejle,København,2011,2
Kvinder,0-4 år,Vejle,København,2012,4
Kvinder,0-4 år,Vejle,København,2013,3
Kvinder,0-4 år,Vejle,København,2014,10
Kvinder,0-4 år,Vejle,København,2015,0
Kvinder,0-4 år,Vejle,København,2016,2
Kvinder,0-4 år,Vejle,København,2017,4
Kvinder,0-4 år,Aabenraa,København,2006,4
Kvinder,0-4 år,Aabenraa,København,2007,0
Kvinder,0-4 år,Aabenraa,København,2008,0
Kvinder,0-4 år,Aabenraa,København,2009,2
Kvinder,0-4 år,Aabenraa,København,2010,0
Kvinder,0-4 år,Aabenraa,København,2011,1
Kvinder,0-4 år,Aabenraa,København,2012,2
Kvinder,0-4 år,Aabenraa,København,2013,2
Kvinder,0-4 år,Aabenraa,København,2014,0
Kvinder,0-4 år,Aabenraa,København,2015,1
Kvinder,0-4 år,Aabenraa,København,2016,2
Kvinder,0-4 år,Aabenraa,København,2017,0
Kvinder,0-4 år,Favrskov,København,2006,0
Kvinder,0-4 år,Favrskov,København,2007,0
Kvinder,0-4 år,Favrskov,København,2008,0
Kvinder,0-4 år,Favrskov,København,2009,0
Kvinder,0-4 år,Favrskov,København,2010,1
Kvinder,0-4 år,Favrskov,København,2011,1
Kvinder,0-4 år,Favrskov,København,2012,0
Kvinder,0-4 år,Favrskov,København,2013,1
Kvinder,0-4 år,Favrskov,København,2014,0
Kvinder,0-4 år,Favrskov,København,2015,2
Kvinder,0-4 år,Favrskov,København,2016,1
Kvinder,0-4 år,Favrskov,København,2017,0
Kvinder,0-4 år,Hedensted,København,2006,1
Kvinder,0-4 år,Hedensted,København,2007,0
Kvinder,0-4 år,Hedensted,København,2008,0
Kvinder,0-4 år,Hedensted,København,2009,1
Kvinder,0-4 år,Hedensted,København,2010,0
Kvinder,0-4 år,Hedensted,København,2011,3
Kvinder,0-4 år,Hedensted,København,2012,1
Kvinder,0-4 år,Hedensted,København,2013,0
Kvinder,0-4 år,Hedensted,København,2014,1
Kvinder,0-4 år,Hedensted,København,2015,0
Kvinder,0-4 år,Hedensted,København,2016,1
Kvinder,0-4 år,Hedensted,København,2017,1
Kvinder,0-4 år,Horsens,København,2006,1
Kvinder,0-4 år,Horsens,København,2007,3
Kvinder,0-4 år,Horsens,København,2008,2
Kvinder,0-4 år,Horsens,København,2009,3
Kvinder,0-4 år,Horsens,København,2010,1
Kvinder,0-4 år,Horsens,København,2011,2
Kvinder,0-4 år,Horsens,København,2012,2
Kvinder,0-4 år,Horsens,København,2013,3
Kvinder,0-4 år,Horsens,København,2014,0
Kvinder,0-4 år,Horsens,København,2015,0
Kvinder,0-4 år,Horsens,København,2016,1
Kvinder,0-4 år,Horsens,København,2017,1
Kvinder,0-4 år,Norddjurs,København,2006,0
Kvinder,0-4 år,Norddjurs,København,2007,0
Kvinder,0-4 år,Norddjurs,København,2008,0
Kvinder,0-4 år,Norddjurs,København,2009,1
Kvinder,0-4 år,Norddjurs,København,2010,1
Kvinder,0-4 år,Norddjurs,København,2011,1
Kvinder,0-4 år,Norddjurs,København,2012,0
Kvinder,0-4 år,Norddjurs,København,2013,1
Kvinder,0-4 år,Norddjurs,København,2014,3
Kvinder,0-4 år,Norddjurs,København,2015,1
Kvinder,0-4 år,Norddjurs,København,2016,0
Kvinder,0-4 år,Norddjurs,København,2017,0
Kvinder,0-4 år,Odder,København,2006,0
Kvinder,0-4 år,Odder,København,2007,0
Kvinder,0-4 år,Odder,København,2008,0
Kvinder,0-4 år,Odder,København,2009,0
Kvinder,0-4 år,Odder,København,2010,1
Kvinder,0-4 år,Odder,København,2011,0
Kvinder,0-4 år,Odder,København,2012,2
Kvinder,0-4 år,Odder,København,2013,0
Kvinder,0-4 år,Odder,København,2014,0
Kvinder,0-4 år,Odder,København,2015,1
Kvinder,0-4 år,Odder,København,2016,0
Kvinder,0-4 år,Odder,København,2017,1
Kvinder,0-4 år,Randers,København,2006,2
Kvinder,0-4 år,Randers,København,2007,0
Kvinder,0-4 år,Randers,København,2008,2
Kvinder,0-4 år,Randers,København,2009,3
Kvinder,0-4 år,Randers,København,2010,1
Kvinder,0-4 år,Randers,København,2011,0
Kvinder,0-4 år,Randers,København,2012,0
Kvinder,0-4 år,Randers,København,2013,2
Kvinder,0-4 år,Randers,København,2014,1
Kvinder,0-4 år,Randers,København,2015,1
Kvinder,0-4 år,Randers,København,2016,1
Kvinder,0-4 år,Randers,København,2017,4
Kvinder,0-4 år,Samsø,København,2006,0
Kvinder,0-4 år,Samsø,København,2007,0
Kvinder,0-4 år,Samsø,København,2008,1
Kvinder,0-4 år,Samsø,København,2009,0
Kvinder,0-4 år,Samsø,København,2010,0
Kvinder,0-4 år,Samsø,København,2011,0
Kvinder,0-4 år,Samsø,København,2012,2
Kvinder,0-4 år,Samsø,København,2013,0
Kvinder,0-4 år,Samsø,København,2014,0
Kvinder,0-4 år,Samsø,København,2015,1
Kvinder,0-4 år,Samsø,København,2016,1
Kvinder,0-4 år,Samsø,København,2017,0
Kvinder,0-4 år,Silkeborg,København,2006,0
Kvinder,0-4 år,Silkeborg,København,2007,3
Kvinder,0-4 år,Silkeborg,København,2008,8
Kvinder,0-4 år,Silkeborg,København,2009,3
Kvinder,0-4 år,Silkeborg,København,2010,1
Kvinder,0-4 år,Silkeborg,København,2011,4
Kvinder,0-4 år,Silkeborg,København,2012,5
Kvinder,0-4 år,Silkeborg,København,2013,1
Kvinder,0-4 år,Silkeborg,København,2014,3
Kvinder,0-4 år,Silkeborg,København,2015,1
Kvinder,0-4 år,Silkeborg,København,2016,3
Kvinder,0-4 år,Silkeborg,København,2017,1
Kvinder,0-4 år,Skanderborg,København,2006,1
Kvinder,0-4 år,Skanderborg,København,2007,0
Kvinder,0-4 år,Skanderborg,København,2008,1
Kvinder,0-4 år,Skanderborg,København,2009,2
Kvinder,0-4 år,Skanderborg,København,2010,0
Kvinder,0-4 år,Skanderborg,København,2011,1
Kvinder,0-4 år,Skanderborg,København,2012,0
Kvinder,0-4 år,Skanderborg,København,2013,0
Kvinder,0-4 år,Skanderborg,København,2014,1
Kvinder,0-4 år,Skanderborg,København,2015,1
Kvinder,0-4 år,Skanderborg,København,2016,0
Kvinder,0-4 år,Skanderborg,København,2017,1
Kvinder,0-4 år,Syddjurs,København,2006,1
Kvinder,0-4 år,Syddjurs,København,2007,0
Kvinder,0-4 år,Syddjurs,København,2008,1
Kvinder,0-4 år,Syddjurs,København,2009,0
Kvinder,0-4 år,Syddjurs,København,2010,0
Kvinder,0-4 år,Syddjurs,København,2011,2
Kvinder,0-4 år,Syddjurs,København,2012,1
Kvinder,0-4 år,Syddjurs,København,2013,1
Kvinder,0-4 år,Syddjurs,København,2014,1
Kvinder,0-4 år,Syddjurs,København,2015,0
Kvinder,0-4 år,Syddjurs,København,2016,0
Kvinder,0-4 år,Syddjurs,København,2017,3
Kvinder,0-4 år,Aarhus,København,2006,24
Kvinder,0-4 år,Aarhus,København,2007,11
Kvinder,0-4 år,Aarhus,København,2008,25
Kvinder,0-4 år,Aarhus,København,2009,19
Kvinder,0-4 år,Aarhus,København,2010,31
Kvinder,0-4 år,Aarhus,København,2011,19
Kvinder,0-4 år,Aarhus,København,2012,25
Kvinder,0-4 år,Aarhus,København,2013,28
Kvinder,0-4 år,Aarhus,København,2014,18
Kvinder,0-4 år,Aarhus,København,2015,10
Kvinder,0-4 år,Aarhus,København,2016,19
Kvinder,0-4 år,Aarhus,København,2017,27
Kvinder,0-4 år,Herning,København,2006,2
Kvinder,0-4 år,Herning,København,2007,0
Kvinder,0-4 år,Herning,København,2008,0
Kvinder,0-4 år,Herning,København,2009,0
Kvinder,0-4 år,Herning,København,2010,4
Kvinder,0-4 år,Herning,København,2011,9
Kvinder,0-4 år,Herning,København,2012,3
Kvinder,0-4 år,Herning,København,2013,3
Kvinder,0-4 år,Herning,København,2014,2
Kvinder,0-4 år,Herning,København,2015,2
Kvinder,0-4 år,Herning,København,2016,0
Kvinder,0-4 år,Herning,København,2017,2
Kvinder,0-4 år,Holstebro,København,2006,4
Kvinder,0-4 år,Holstebro,København,2007,5
Kvinder,0-4 år,Holstebro,København,2008,1
Kvinder,0-4 år,Holstebro,København,2009,2
Kvinder,0-4 år,Holstebro,København,2010,6
Kvinder,0-4 år,Holstebro,København,2011,2
Kvinder,0-4 år,Holstebro,København,2012,2
Kvinder,0-4 år,Holstebro,København,2013,0
Kvinder,0-4 år,Holstebro,København,2014,5
Kvinder,0-4 år,Holstebro,København,2015,2
Kvinder,0-4 år,Holstebro,København,2016,1
Kvinder,0-4 år,Holstebro,København,2017,1
Kvinder,0-4 år,Ikast-Brande,København,2006,2
Kvinder,0-4 år,Ikast-Brande,København,2007,1
Kvinder,0-4 år,Ikast-Brande,København,2008,2
Kvinder,0-4 år,Ikast-Brande,København,2009,1
Kvinder,0-4 år,Ikast-Brande,København,2010,0
Kvinder,0-4 år,Ikast-Brande,København,2011,0
Kvinder,0-4 år,Ikast-Brande,København,2012,0
Kvinder,0-4 år,Ikast-Brande,København,2013,0
Kvinder,0-4 år,Ikast-Brande,København,2014,1
Kvinder,0-4 år,Ikast-Brande,København,2015,0
Kvinder,0-4 år,Ikast-Brande,København,2016,2
Kvinder,0-4 år,Ikast-Brande,København,2017,0
Kvinder,0-4 år,Lemvig,København,2006,0
Kvinder,0-4 år,Lemvig,København,2007,0
Kvinder,0-4 år,Lemvig,København,2008,0
Kvinder,0-4 år,Lemvig,København,2009,0
Kvinder,0-4 år,Lemvig,København,2010,0
Kvinder,0-4 år,Lemvig,København,2011,0
Kvinder,0-4 år,Lemvig,København,2012,0
Kvinder,0-4 år,Lemvig,København,2013,0
Kvinder,0-4 år,Lemvig,København,2014,0
Kvinder,0-4 år,Lemvig,København,2015,1
Kvinder,0-4 år,Lemvig,København,2016,0
Kvinder,0-4 år,Lemvig,København,2017,0
Kvinder,0-4 år,Ringkøbing-Skjern,København,2006,2
Kvinder,0-4 år,Ringkøbing-Skjern,København,2007,1
Kvinder,0-4 år,Ringkøbing-Skjern,København,2008,1
Kvinder,0-4 år,Ringkøbing-Skjern,København,2009,0
Kvinder,0-4 år,Ringkøbing-Skjern,København,2010,0
Kvinder,0-4 år,Ringkøbing-Skjern,København,2011,0
Kvinder,0-4 år,Ringkøbing-Skjern,København,2012,1
Kvinder,0-4 år,Ringkøbing-Skjern,København,2013,0
Kvinder,0-4 år,Ringkøbing-Skjern,København,2014,1
Kvinder,0-4 år,Ringkøbing-Skjern,København,2015,0
Kvinder,0-4 år,Ringkøbing-Skjern,København,2016,1
Kvinder,0-4 år,Ringkøbing-Skjern,København,2017,1
Kvinder,0-4 år,Skive,København,2006,1
Kvinder,0-4 år,Skive,København,2007,0
Kvinder,0-4 år,Skive,København,2008,1
Kvinder,0-4 år,Skive,København,2009,3
Kvinder,0-4 år,Skive,København,2010,4
Kvinder,0-4 år,Skive,København,2011,0
Kvinder,0-4 år,Skive,København,2012,1
Kvinder,0-4 år,Skive,København,2013,0
Kvinder,0-4 år,Skive,København,2014,0
Kvinder,0-4 år,Skive,København,2015,0
Kvinder,0-4 år,Skive,København,2016,0
Kvinder,0-4 år,Skive,København,2017,0
Kvinder,0-4 år,Struer,København,2006,0
Kvinder,0-4 år,Struer,København,2007,2
Kvinder,0-4 år,Struer,København,2008,0
Kvinder,0-4 år,Struer,København,2009,0
Kvinder,0-4 år,Struer,København,2010,0
Kvinder,0-4 år,Struer,København,2011,0
Kvinder,0-4 år,Struer,København,2012,1
Kvinder,0-4 år,Struer,København,2013,0
Kvinder,0-4 år,Struer,København,2014,0
Kvinder,0-4 år,Struer,København,2015,1
Kvinder,0-4 år,Struer,København,2016,0
Kvinder,0-4 år,Struer,København,2017,1
Kvinder,0-4 år,Viborg,København,2006,2
Kvinder,0-4 år,Viborg,København,2007,3
Kvinder,0-4 år,Viborg,København,2008,2
Kvinder,0-4 år,Viborg,København,2009,5
Kvinder,0-4 år,Viborg,København,2010,0
Kvinder,0-4 år,Viborg,København,2011,5
Kvinder,0-4 år,Viborg,København,2012,3
Kvinder,0-4 år,Viborg,København,2013,1
Kvinder,0-4 år,Viborg,København,2014,1
Kvinder,0-4 år,Viborg,København,2015,2
Kvinder,0-4 år,Viborg,København,2016,1
Kvinder,0-4 år,Viborg,København,2017,3
Kvinder,0-4 år,Brønderslev,København,2006,0
Kvinder,0-4 år,Brønderslev,København,2007,0
Kvinder,0-4 år,Brønderslev,København,2008,0
Kvinder,0-4 år,Brønderslev,København,2009,0
Kvinder,0-4 år,Brønderslev,København,2010,1
Kvinder,0-4 år,Brønderslev,København,2011,0
Kvinder,0-4 år,Brønderslev,København,2012,0
Kvinder,0-4 år,Brønderslev,København,2013,0
Kvinder,0-4 år,Brønderslev,København,2014,0
Kvinder,0-4 år,Brønderslev,København,2015,0
Kvinder,0-4 år,Brønderslev,København,2016,0
Kvinder,0-4 år,Brønderslev,København,2017,0
Kvinder,0-4 år,Frederikshavn,København,2006,5
Kvinder,0-4 år,Frederikshavn,København,2007,0
Kvinder,0-4 år,Frederikshavn,København,2008,1
Kvinder,0-4 år,Frederikshavn,København,2009,3
Kvinder,0-4 år,Frederikshavn,København,2010,0
Kvinder,0-4 år,Frederikshavn,København,2011,0
Kvinder,0-4 år,Frederikshavn,København,2012,3
Kvinder,0-4 år,Frederikshavn,København,2013,3
Kvinder,0-4 år,Frederikshavn,København,2014,0
Kvinder,0-4 år,Frederikshavn,København,2015,0
Kvinder,0-4 år,Frederikshavn,København,2016,1
Kvinder,0-4 år,Frederikshavn,København,2017,2
Kvinder,0-4 år,Hjørring,København,2006,1
Kvinder,0-4 år,Hjørring,København,2007,0
Kvinder,0-4 år,Hjørring,København,2008,0
Kvinder,0-4 år,Hjørring,København,2009,1
Kvinder,0-4 år,Hjørring,København,2010,2
Kvinder,0-4 år,Hjørring,København,2011,0
Kvinder,0-4 år,Hjørring,København,2012,0
Kvinder,0-4 år,Hjørring,København,2013,0
Kvinder,0-4 år,Hjørring,København,2014,0
Kvinder,0-4 år,Hjørring,København,2015,1
Kvinder,0-4 år,Hjørring,København,2016,1
Kvinder,0-4 år,Hjørring,København,2017,0
Kvinder,0-4 år,Jammerbugt,København,2006,0
Kvinder,0-4 år,Jammerbugt,København,2007,0
Kvinder,0-4 år,Jammerbugt,København,2008,1
Kvinder,0-4 år,Jammerbugt,København,2009,0
Kvinder,0-4 år,Jammerbugt,København,2010,0
Kvinder,0-4 år,Jammerbugt,København,2011,1
Kvinder,0-4 år,Jammerbugt,København,2012,1
Kvinder,0-4 år,Jammerbugt,København,2013,0
Kvinder,0-4 år,Jammerbugt,København,2014,1
Kvinder,0-4 år,Jammerbugt,København,2015,0
Kvinder,0-4 år,Jammerbugt,København,2016,1
Kvinder,0-4 år,Jammerbugt,København,2017,0
Kvinder,0-4 år,Læsø,København,2006,0
Kvinder,0-4 år,Læsø,København,2007,0
Kvinder,0-4 år,Læsø,København,2008,0
Kvinder,0-4 år,Læsø,København,2009,0
Kvinder,0-4 år,Læsø,København,2010,0
Kvinder,0-4 år,Læsø,København,2011,0
Kvinder,0-4 år,Læsø,København,2012,0
Kvinder,0-4 år,Læsø,København,2013,0
Kvinder,0-4 år,Læsø,København,2014,0
Kvinder,0-4 år,Læsø,København,2015,0
Kvinder,0-4 år,Læsø,København,2016,0
Kvinder,0-4 år,Læsø,København,2017,0
Kvinder,0-4 år,Mariagerfjord,København,2006,0
Kvinder,0-4 år,Mariagerfjord,København,2007,0
Kvinder,0-4 år,Mariagerfjord,København,2008,0
Kvinder,0-4 år,Mariagerfjord,København,2009,0
Kvinder,0-4 år,Mariagerfjord,København,2010,1
Kvinder,0-4 år,Mariagerfjord,København,2011,0
Kvinder,0-4 år,Mariagerfjord,København,2012,1
Kvinder,0-4 år,Mariagerfjord,København,2013,0
Kvinder,0-4 år,Mariagerfjord,København,2014,0
Kvinder,0-4 år,Mariagerfjord,København,2015,0
Kvinder,0-4 år,Mariagerfjord,København,2016,1
Kvinder,0-4 år,Mariagerfjord,København,2017,0
Kvinder,0-4 år,Morsø,København,2006,1
Kvinder,0-4 år,Morsø,København,2007,1
Kvinder,0-4 år,Morsø,København,2008,0
Kvinder,0-4 år,Morsø,København,2009,0
Kvinder,0-4 år,Morsø,København,2010,0
Kvinder,0-4 år,Morsø,København,2011,1
Kvinder,0-4 år,Morsø,København,2012,0
Kvinder,0-4 år,Morsø,København,2013,1
Kvinder,0-4 år,Morsø,København,2014,0
Kvinder,0-4 år,Morsø,København,2015,0
Kvinder,0-4 år,Morsø,København,2016,0
Kvinder,0-4 år,Morsø,København,2017,0
Kvinder,0-4 år,Rebild,København,2006,1
Kvinder,0-4 år,Rebild,København,2007,0
Kvinder,0-4 år,Rebild,København,2008,0
Kvinder,0-4 år,Rebild,København,2009,1
Kvinder,0-4 år,Rebild,København,2010,2
Kvinder,0-4 år,Rebild,København,2011,0
Kvinder,0-4 år,Rebild,København,2012,0
Kvinder,0-4 år,Rebild,København,2013,0
Kvinder,0-4 år,Rebild,København,2014,0
Kvinder,0-4 år,Rebild,København,2015,0
Kvinder,0-4 år,Rebild,København,2016,0
Kvinder,0-4 år,Rebild,København,2017,0
Kvinder,0-4 år,Thisted,København,2006,0
Kvinder,0-4 år,Thisted,København,2007,2
Kvinder,0-4 år,Thisted,København,2008,2
Kvinder,0-4 år,Thisted,København,2009,1
Kvinder,0-4 år,Thisted,København,2010,0
Kvinder,0-4 år,Thisted,København,2011,1
Kvinder,0-4 år,Thisted,København,2012,1
Kvinder,0-4 år,Thisted,København,2013,2
Kvinder,0-4 år,Thisted,København,2014,1
Kvinder,0-4 år,Thisted,København,2015,2
Kvinder,0-4 år,Thisted,København,2016,1
Kvinder,0-4 år,Thisted,København,2017,1
Kvinder,0-4 år,Vesthimmerlands,København,2006,0
Kvinder,0-4 år,Vesthimmerlands,København,2007,0
Kvinder,0-4 år,Vesthimmerlands,København,2008,0
Kvinder,0-4 år,Vesthimmerlands,København,2009,1
Kvinder,0-4 år,Vesthimmerlands,København,2010,0
Kvinder,0-4 år,Vesthimmerlands,København,2011,1
Kvinder,0-4 år,Vesthimmerlands,København,2012,0
Kvinder,0-4 år,Vesthimmerlands,København,2013,0
Kvinder,0-4 år,Vesthimmerlands,København,2014,0
Kvinder,0-4 år,Vesthimmerlands,København,2015,0
Kvinder,0-4 år,Vesthimmerlands,København,2016,0
Kvinder,0-4 år,Vesthimmerlands,København,2017,0
Kvinder,0-4 år,Aalborg,København,2006,8
Kvinder,0-4 år,Aalborg,København,2007,6
Kvinder,0-4 år,Aalborg,København,2008,4
Kvinder,0-4 år,Aalborg,København,2009,12
Kvinder,0-4 år,Aalborg,København,2010,15
Kvinder,0-4 år,Aalborg,København,2011,4
Kvinder,0-4 år,Aalborg,København,2012,10
Kvinder,0-4 år,Aalborg,København,2013,8
Kvinder,0-4 år,Aalborg,København,2014,7
Kvinder,0-4 år,Aalborg,København,2015,11
Kvinder,0-4 år,Aalborg,København,2016,5
Kvinder,0-4 år,Aalborg,København,2017,8
Kvinder,0-4 år,København,Frederiksberg,2006,125
Kvinder,0-4 år,København,Frederiksberg,2007,135
Kvinder,0-4 år,København,Frederiksberg,2008,131
Kvinder,0-4 år,København,Frederiksberg,2009,153
Kvinder,0-4 år,København,Frederiksberg,2010,202
Kvinder,0-4 år,København,Frederiksberg,2011,169
Kvinder,0-4 år,København,Frederiksberg,2012,147
Kvinder,0-4 år,København,Frederiksberg,2013,163
Kvinder,0-4 år,København,Frederiksberg,2014,130
Kvinder,0-4 år,København,Frederiksberg,2015,151
Kvinder,0-4 år,København,Frederiksberg,2016,122
Kvinder,0-4 år,København,Frederiksberg,2017,109
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2006,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2007,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2008,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2009,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2010,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2011,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2012,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2013,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2014,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2015,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2016,0
Kvinder,0-4 år,Frederiksberg,Frederiksberg,2017,0
Kvinder,0-4 år,Dragør,Frederiksberg,2006,0
Kvinder,0-4 år,Dragør,Frederiksberg,2007,0
Kvinder,0-4 år,Dragør,Frederiksberg,2008,1
Kvinder,0-4 år,Dragør,Frederiksberg,2009,0
Kvinder,0-4 år,Dragør,Frederiksberg,2010,0
Kvinder,0-4 år,Dragør,Frederiksberg,2011,0
Kvinder,0-4 år,Dragør,Frederiksberg,2012,1
Kvinder,0-4 år,Dragør,Frederiksberg,2013,0
Kvinder,0-4 år,Dragør,Frederiksberg,2014,0
Kvinder,0-4 år,Dragør,Frederiksberg,2015,0
Kvinder,0-4 år,Dragør,Frederiksberg,2016,0
Kvinder,0-4 år,Dragør,Frederiksberg,2017,0
Kvinder,0-4 år,Tårnby,Frederiksberg,2006,0
Kvinder,0-4 år,Tårnby,Frederiksberg,2007,0
Kvinder,0-4 år,Tårnby,Frederiksberg,2008,3
Kvinder,0-4 år,Tårnby,Frederiksberg,2009,1
Kvinder,0-4 år,Tårnby,Frederiksberg,2010,2
Kvinder,0-4 år,Tårnby,Frederiksberg,2011,5
Kvinder,0-4 år,Tårnby,Frederiksberg,2012,2
Kvinder,0-4 år,Tårnby,Frederiksberg,2013,0
Kvinder,0-4 år,Tårnby,Frederiksberg,2014,2
Kvinder,0-4 år,Tårnby,Frederiksberg,2015,1
Kvinder,0-4 år,Tårnby,Frederiksberg,2016,0
Kvinder,0-4 år,Tårnby,Frederiksberg,2017,1
Kvinder,0-4 år,Albertslund,Frederiksberg,2006,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2007,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2008,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2009,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2010,1
Kvinder,0-4 år,Albertslund,Frederiksberg,2011,1
Kvinder,0-4 år,Albertslund,Frederiksberg,2012,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2013,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2014,1
Kvinder,0-4 år,Albertslund,Frederiksberg,2015,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2016,0
Kvinder,0-4 år,Albertslund,Frederiksberg,2017,1
Kvinder,0-4 år,Ballerup,Frederiksberg,2006,1
Kvinder,0-4 år,Ballerup,Frederiksberg,2007,1
Kvinder,0-4 år,Ballerup,Frederiksberg,2008,1
Kvinder,0-4 år,Ballerup,Frederiksberg,2009,1
Kvinder,0-4 år,Ballerup,Frederiksberg,2010,1
Kvinder,0-4 år,Ballerup,Frederiksberg,2011,2
Kvinder,0-4 år,Ballerup,Frederiksberg,2012,2
Kvinder,0-4 år,Ballerup,Frederiksberg,2013,2
Kvinder,0-4 år,Ballerup,Frederiksberg,2014,0
Kvinder,0-4 år,Ballerup,Frederiksberg,2015,3
Kvinder,0-4 år,Ballerup,Frederiksberg,2016,0
Kvinder,0-4 år,Ballerup,Frederiksberg,2017,1
Kvinder,0-4 år,Brøndby,Frederiksberg,2006,1
Kvinder,0-4 år,Brøndby,Frederiksberg,2007,3
Kvinder,0-4 år,Brøndby,Frederiksberg,2008,0
Kvinder,0-4 år,Brøndby,Frederiksberg,2009,1
Kvinder,0-4 år,Brøndby,Frederiksberg,2010,1
Kvinder,0-4 år,Brøndby,Frederiksberg,2011,0
Kvinder,0-4 år,Brøndby,Frederiksberg,2012,1
Kvinder,0-4 år,Brøndby,Frederiksberg,2013,0
Kvinder,0-4 år,Brøndby,Frederiksberg,2014,1
Kvinder,0-4 år,Brøndby,Frederiksberg,2015,0
Kvinder,0-4 år,Brøndby,Frederiksberg,2016,4
Kvinder,0-4 år,Brøndby,Frederiksberg,2017,0
Kvinder,0-4 år,Gentofte,Frederiksberg,2006,7
Kvinder,0-4 år,Gentofte,Frederiksberg,2007,2
Kvinder,0-4 år,Gentofte,Frederiksberg,2008,3
Kvinder,0-4 år,Gentofte,Frederiksberg,2009,3
Kvinder,0-4 år,Gentofte,Frederiksberg,2010,6
Kvinder,0-4 år,Gentofte,Frederiksberg,2011,5
Kvinder,0-4 år,Gentofte,Frederiksberg,2012,5
Kvinder,0-4 år,Gentofte,Frederiksberg,2013,6
Kvinder,0-4 år,Gentofte,Frederiksberg,2014,6
Kvinder,0-4 år,Gentofte,Frederiksberg,2015,8
Kvinder,0-4 år,Gentofte,Frederiksberg,2016,3
Kvinder,0-4 år,Gentofte,Frederiksberg,2017,1
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2006,4
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2007,5
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2008,2
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2009,1
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2010,5
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2011,4
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2012,3
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2013,1
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2014,3
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2015,3
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2016,3
Kvinder,0-4 år,Gladsaxe,Frederiksberg,2017,2
Kvinder,0-4 år,Glostrup,Frederiksberg,2006,0
Kvinder,0-4 år,Glostrup,Frederiksberg,2007,1
Kvinder,0-4 år,Glostrup,Frederiksberg,2008,2
Kvinder,0-4 år,Glostrup,Frederiksberg,2009,0
Kvinder,0-4 år,Glostrup,Frederiksberg,2010,1
Kvinder,0-4 år,Glostrup,Frederiksberg,2011,0
Kvinder,0-4 år,Glostrup,Frederiksberg,2012,0
Kvinder,0-4 år,Glostrup,Frederiksberg,2013,2
Kvinder,0-4 år,Glostrup,Frederiksberg,2014,0
Kvinder,0-4 år,Glostrup,Frederiksberg,2015,1
Kvinder,0-4 år,Glostrup,Frederiksberg,2016,0
Kvinder,0-4 år,Glostrup,Frederiksberg,2017,0
Kvinder,0-4 år,Herlev,Frederiksberg,2006,0
Kvinder,0-4 år,Herlev,Frederiksberg,2007,0
Kvinder,0-4 år,Herlev,Frederiksberg,2008,2
Kvinder,0-4 år,Herlev,Frederiksberg,2009,0
Kvinder,0-4 år,Herlev,Frederiksberg,2010,0
Kvinder,0-4 år,Herlev,Frederiksberg,2011,0
Kvinder,0-4 år,Herlev,Frederiksberg,2012,2
Kvinder,0-4 år,Herlev,Frederiksberg,2013,1
Kvinder,0-4 år,Herlev,Frederiksberg,2014,1
Kvinder,0-4 år,Herlev,Frederiksberg,2015,0
Kvinder,0-4 år,Herlev,Frederiksberg,2016,0
Kvinder,0-4 år,Herlev,Frederiksberg,2017,0
Kvinder,0-4 år,Hvidovre,Frederiksberg,2006,3
Kvinder,0-4 år,Hvidovre,Frederiksberg,2007,2
Kvinder,0-4 år,Hvidovre,Frederiksberg,2008,3
Kvinder,0-4 år,Hvidovre,Frederiksberg,2009,1
Kvinder,0-4 år,Hvidovre,Frederiksberg,2010,3
Kvinder,0-4 år,Hvidovre,Frederiksberg,2011,4
Kvinder,0-4 år,Hvidovre,Frederiksberg,2012,3
Kvinder,0-4 år,Hvidovre,Frederiksberg,2013,2
Kvinder,0-4 år,Hvidovre,Frederiksberg,2014,4
