koen_id,aldersgruppe_id,fra_flytnings_kommune,til_flytnings_kommune,aarstal,antal_flyttede
M,5,21,1,2011,77
M,5,21,1,2012,79
M,5,21,1,2013,93
M,5,21,1,2014,86
M,5,21,1,2015,90
M,5,21,1,2016,110
M,5,21,1,2017,104
M,5,22,2,2006,13
M,5,22,2,2007,20
M,5,22,2,2008,17
M,5,22,2,2009,21
M,5,22,2,2010,16
M,5,22,2,2011,18
M,5,22,2,2012,23
M,5,22,2,2013,21
M,5,22,2,2014,23
M,5,22,2,2015,18
M,5,22,2,2016,23
M,5,22,2,2017,12
M,5,22,1,2006,104
M,5,22,1,2007,111
M,5,22,1,2008,102
M,5,22,1,2009,140
M,5,22,1,2010,125
M,5,22,1,2011,162
M,5,22,1,2012,130
M,5,22,1,2013,158
M,5,22,1,2014,159
M,5,22,1,2015,152
M,5,22,1,2016,132
M,5,22,1,2017,142
M,5,8,2,2006,30
M,5,8,2,2007,42
M,5,8,2,2008,38
M,5,8,2,2009,41
M,5,8,2,2010,46
M,5,8,2,2011,30
M,5,8,2,2012,52
M,5,8,2,2013,50
M,5,8,2,2014,57
M,5,8,2,2015,60
M,5,8,2,2016,49
M,5,8,2,2017,58
M,5,8,1,2006,265
M,5,8,1,2007,257
M,5,8,1,2008,296
M,5,8,1,2009,277
M,5,8,1,2010,346
M,5,8,1,2011,355
M,5,8,1,2012,360
M,5,8,1,2013,426
M,5,8,1,2014,401
M,5,8,1,2015,452
M,5,8,1,2016,493
M,5,8,1,2017,501
M,5,9,2,2006,21
M,5,9,2,2007,27
M,5,9,2,2008,25
M,5,9,2,2009,29
M,5,9,2,2010,34
M,5,9,2,2011,40
M,5,9,2,2012,28
M,5,9,2,2013,25
M,5,9,2,2014,31
M,5,9,2,2015,36
M,5,9,2,2016,42
M,5,9,2,2017,44
M,5,9,1,2006,225
M,5,9,1,2007,244
M,5,9,1,2008,241
M,5,9,1,2009,300
M,5,9,1,2010,250
M,5,9,1,2011,273
M,5,9,1,2012,284
M,5,9,1,2013,288
M,5,9,1,2014,271
M,5,9,1,2015,282
M,5,9,1,2016,319
M,5,9,1,2017,357
M,5,10,2,2006,8
M,5,10,2,2007,7
M,5,10,2,2008,6
M,5,10,2,2009,7
M,5,10,2,2010,5
M,5,10,2,2011,9
M,5,10,2,2012,5
M,5,10,2,2013,8
M,5,10,2,2014,8
M,5,10,2,2015,11
M,5,10,2,2016,6
M,5,10,2,2017,11
M,5,10,1,2006,44
M,5,10,1,2007,34
M,5,10,1,2008,39
M,5,10,1,2009,55
M,5,10,1,2010,44
M,5,10,1,2011,51
M,5,10,1,2012,42
M,5,10,1,2013,64
M,5,10,1,2014,54
M,5,10,1,2015,78
M,5,10,1,2016,69
M,5,10,1,2017,78
M,5,31,2,2006,8
M,5,31,2,2007,12
M,5,31,2,2008,9
M,5,31,2,2009,16
M,5,31,2,2010,16
M,5,31,2,2011,14
M,5,31,2,2012,19
M,5,31,2,2013,7
M,5,31,2,2014,16
M,5,31,2,2015,16
M,5,31,2,2016,18
M,5,31,2,2017,17
M,5,31,1,2006,83
M,5,31,1,2007,97
M,5,31,1,2008,88
M,5,31,1,2009,100
M,5,31,1,2010,99
M,5,31,1,2011,105
M,5,31,1,2012,105
M,5,31,1,2013,146
M,5,31,1,2014,137
M,5,31,1,2015,120
M,5,31,1,2016,161
M,5,31,1,2017,169
M,5,23,2,2006,6
M,5,23,2,2007,11
M,5,23,2,2008,8
M,5,23,2,2009,11
M,5,23,2,2010,12
M,5,23,2,2011,13
M,5,23,2,2012,9
M,5,23,2,2013,12
M,5,23,2,2014,13
M,5,23,2,2015,11
M,5,23,2,2016,7
M,5,23,2,2017,9
M,5,23,1,2006,46
M,5,23,1,2007,67
M,5,23,1,2008,61
M,5,23,1,2009,71
M,5,23,1,2010,79
M,5,23,1,2011,73
M,5,23,1,2012,83
M,5,23,1,2013,88
M,5,23,1,2014,64
M,5,23,1,2015,79
M,5,23,1,2016,93
M,5,23,1,2017,92
M,5,37,2,2006,8
M,5,37,2,2007,9
M,5,37,2,2008,11
M,5,37,2,2009,5
M,5,37,2,2010,15
M,5,37,2,2011,5
M,5,37,2,2012,20
M,5,37,2,2013,6
M,5,37,2,2014,5
M,5,37,2,2015,12
M,5,37,2,2016,1
M,5,37,2,2017,8
M,5,37,1,2006,59
M,5,37,1,2007,85
M,5,37,1,2008,93
M,5,37,1,2009,91
M,5,37,1,2010,84
M,5,37,1,2011,83
M,5,37,1,2012,99
M,5,37,1,2013,96
M,5,37,1,2014,86
M,5,37,1,2015,85
M,5,37,1,2016,74
M,5,37,1,2017,79
M,5,62,2,2006,8
M,5,62,2,2007,4
M,5,62,2,2008,2
M,5,62,2,2009,0
M,5,62,2,2010,7
M,5,62,2,2011,9
M,5,62,2,2012,4
M,5,62,2,2013,7
M,5,62,2,2014,3
M,5,62,2,2015,4
M,5,62,2,2016,5
M,5,62,2,2017,7
M,5,62,1,2006,34
M,5,62,1,2007,26
M,5,62,1,2008,19
M,5,62,1,2009,23
M,5,62,1,2010,34
M,5,62,1,2011,30
M,5,62,1,2012,38
M,5,62,1,2013,41
M,5,62,1,2014,42
M,5,62,1,2015,41
M,5,62,1,2016,35
M,5,62,1,2017,31
M,5,24,2,2006,3
M,5,24,2,2007,7
M,5,24,2,2008,3
M,5,24,2,2009,5
M,5,24,2,2010,8
M,5,24,2,2011,6
M,5,24,2,2012,6
M,5,24,2,2013,6
M,5,24,2,2014,9
M,5,24,2,2015,4
M,5,24,2,2016,4
M,5,24,2,2017,6
M,5,24,1,2006,34
M,5,24,1,2007,44
M,5,24,1,2008,37
M,5,24,1,2009,37
M,5,24,1,2010,51
M,5,24,1,2011,51
M,5,24,1,2012,43
M,5,24,1,2013,36
M,5,24,1,2014,57
M,5,24,1,2015,41
M,5,24,1,2016,57
M,5,24,1,2017,59
M,5,71,2,2006,1
M,5,71,2,2007,2
M,5,71,2,2008,2
M,5,71,2,2009,0
M,5,71,2,2010,2
M,5,71,2,2011,2
M,5,71,2,2012,0
M,5,71,2,2013,2
M,5,71,2,2014,1
M,5,71,2,2015,1
M,5,71,2,2016,1
M,5,71,2,2017,3
M,5,71,1,2006,8
M,5,71,1,2007,7
M,5,71,1,2008,10
M,5,71,1,2009,13
M,5,71,1,2010,7
M,5,71,1,2011,11
M,5,71,1,2012,10
M,5,71,1,2013,15
M,5,71,1,2014,10
M,5,71,1,2015,6
M,5,71,1,2016,15
M,5,71,1,2017,7
M,5,25,2,2006,12
M,5,25,2,2007,17
M,5,25,2,2008,12
M,5,25,2,2009,20
M,5,25,2,2010,26
M,5,25,2,2011,17
M,5,25,2,2012,13
M,5,25,2,2013,27
M,5,25,2,2014,21
M,5,25,2,2015,23
M,5,25,2,2016,27
M,5,25,2,2017,23
M,5,25,1,2006,99
M,5,25,1,2007,100
M,5,25,1,2008,124
M,5,25,1,2009,150
M,5,25,1,2010,110
M,5,25,1,2011,120
M,5,25,1,2012,167
M,5,25,1,2013,161
M,5,25,1,2014,171
M,5,25,1,2015,168
M,5,25,1,2016,166
M,5,25,1,2017,187
M,5,11,2,2006,7
M,5,11,2,2007,8
M,5,11,2,2008,10
M,5,11,2,2009,11
M,5,11,2,2010,13
M,5,11,2,2011,8
M,5,11,2,2012,10
M,5,11,2,2013,6
M,5,11,2,2014,4
M,5,11,2,2015,15
M,5,11,2,2016,8
M,5,11,2,2017,10
M,5,11,1,2006,84
M,5,11,1,2007,85
M,5,11,1,2008,71
M,5,11,1,2009,97
M,5,11,1,2010,83
M,5,11,1,2011,73
M,5,11,1,2012,77
M,5,11,1,2013,96
M,5,11,1,2014,98
M,5,11,1,2015,109
M,5,11,1,2016,92
M,5,11,1,2017,108
M,5,81,2,2006,2
M,5,81,2,2007,1
M,5,81,2,2008,7
M,5,81,2,2009,9
M,5,81,2,2010,5
M,5,81,2,2011,2
M,5,81,2,2012,10
M,5,81,2,2013,7
M,5,81,2,2014,3
M,5,81,2,2015,7
M,5,81,2,2016,8
M,5,81,2,2017,3
M,5,81,1,2006,39
M,5,81,1,2007,34
M,5,81,1,2008,30
M,5,81,1,2009,35
M,5,81,1,2010,34
M,5,81,1,2011,41
M,5,81,1,2012,46
M,5,81,1,2013,39
M,5,81,1,2014,31
M,5,81,1,2015,40
M,5,81,1,2016,32
M,5,81,1,2017,48
M,5,26,2,2006,14
M,5,26,2,2007,13
M,5,26,2,2008,14
M,5,26,2,2009,14
M,5,26,2,2010,11
M,5,26,2,2011,15
M,5,26,2,2012,18
M,5,26,2,2013,15
M,5,26,2,2014,25
M,5,26,2,2015,27
M,5,26,2,2016,23
M,5,26,2,2017,22
M,5,26,1,2006,122
M,5,26,1,2007,112
M,5,26,1,2008,117
M,5,26,1,2009,122
M,5,26,1,2010,143
M,5,26,1,2011,139
M,5,26,1,2012,151
M,5,26,1,2013,134
M,5,26,1,2014,139
M,5,26,1,2015,177
M,5,26,1,2016,165
M,5,26,1,2017,143
M,5,91,2,2006,2
M,5,91,2,2007,3
M,5,91,2,2008,1
M,5,91,2,2009,2
M,5,91,2,2010,4
M,5,91,2,2011,2
M,5,91,2,2012,3
M,5,91,2,2013,5
M,5,91,2,2014,3
M,5,91,2,2015,4
M,5,91,2,2016,0
M,5,91,2,2017,2
M,5,91,1,2006,15
M,5,91,1,2007,19
M,5,91,1,2008,19
M,5,91,1,2009,26
M,5,91,1,2010,28
M,5,91,1,2011,40
M,5,91,1,2012,23
M,5,91,1,2013,27
M,5,91,1,2014,23
M,5,91,1,2015,18
M,5,91,1,2016,27
M,5,91,1,2017,21
M,5,38,2,2006,8
M,5,38,2,2007,7
M,5,38,2,2008,15
M,5,38,2,2009,18
M,5,38,2,2010,15
M,5,38,2,2011,11
M,5,38,2,2012,26
M,5,38,2,2013,18
M,5,38,2,2014,14
M,5,38,2,2015,22
M,5,38,2,2016,17
M,5,38,2,2017,15
M,5,38,1,2006,88
M,5,38,1,2007,95
M,5,38,1,2008,100
M,5,38,1,2009,122
M,5,38,1,2010,113
M,5,38,1,2011,109
M,5,38,1,2012,132
M,5,38,1,2013,132
M,5,38,1,2014,104
M,5,38,1,2015,141
M,5,38,1,2016,129
M,5,38,1,2017,123
M,5,82,2,2006,2
M,5,82,2,2007,5
M,5,82,2,2008,1
M,5,82,2,2009,4
M,5,82,2,2010,3
M,5,82,2,2011,3
M,5,82,2,2012,6
M,5,82,2,2013,6
M,5,82,2,2014,3
M,5,82,2,2015,4
M,5,82,2,2016,7
M,5,82,2,2017,5
M,5,82,1,2006,31
M,5,82,1,2007,36
M,5,82,1,2008,31
M,5,82,1,2009,32
M,5,82,1,2010,25
M,5,82,1,2011,30
M,5,82,1,2012,36
M,5,82,1,2013,37
M,5,82,1,2014,16
M,5,82,1,2015,19
M,5,82,1,2016,25
M,5,82,1,2017,16
M,5,72,2,2006,7
M,5,72,2,2007,3
M,5,72,2,2008,2
M,5,72,2,2009,4
M,5,72,2,2010,4
M,5,72,2,2011,3
M,5,72,2,2012,3
M,5,72,2,2013,6
M,5,72,2,2014,5
M,5,72,2,2015,5
M,5,72,2,2016,1
M,5,72,2,2017,0
M,5,72,1,2006,17
M,5,72,1,2007,20
M,5,72,1,2008,23
M,5,72,1,2009,27
M,5,72,1,2010,26
M,5,72,1,2011,26
M,5,72,1,2012,27
M,5,72,1,2013,41
M,5,72,1,2014,33
M,5,72,1,2015,28
M,5,72,1,2016,38
M,5,72,1,2017,27
M,5,12,2,2006,28
M,5,12,2,2007,26
M,5,12,2,2008,29
M,5,12,2,2009,32
M,5,12,2,2010,26
M,5,12,2,2011,23
M,5,12,2,2012,30
M,5,12,2,2013,17
M,5,12,2,2014,21
M,5,12,2,2015,28
M,5,12,2,2016,19
M,5,12,2,2017,17
M,5,12,1,2006,202
M,5,12,1,2007,190
M,5,12,1,2008,194
M,5,12,1,2009,209
M,5,12,1,2010,218
M,5,12,1,2011,204
M,5,12,1,2012,221
M,5,12,1,2013,210
M,5,12,1,2014,208
M,5,12,1,2015,211
M,5,12,1,2016,234
M,5,12,1,2017,238
M,5,13,2,2006,15
M,5,13,2,2007,11
M,5,13,2,2008,8
M,5,13,2,2009,9
M,5,13,2,2010,11
M,5,13,2,2011,10
M,5,13,2,2012,18
M,5,13,2,2013,11
M,5,13,2,2014,2
M,5,13,2,2015,19
M,5,13,2,2016,12
M,5,13,2,2017,14
M,5,13,1,2006,115
M,5,13,1,2007,98
M,5,13,1,2008,95
M,5,13,1,2009,106
M,5,13,1,2010,84
M,5,13,1,2011,106
M,5,13,1,2012,99
M,5,13,1,2013,106
M,5,13,1,2014,102
M,5,13,1,2015,109
M,5,13,1,2016,126
M,5,13,1,2017,151
M,5,27,2,2006,12
M,5,27,2,2007,11
M,5,27,2,2008,9
M,5,27,2,2009,14
M,5,27,2,2010,17
M,5,27,2,2011,9
M,5,27,2,2012,7
M,5,27,2,2013,11
M,5,27,2,2014,12
M,5,27,2,2015,16
M,5,27,2,2016,15
M,5,27,2,2017,14
M,5,27,1,2006,57
M,5,27,1,2007,47
M,5,27,1,2008,64
M,5,27,1,2009,75
M,5,27,1,2010,92
M,5,27,1,2011,87
M,5,27,1,2012,98
M,5,27,1,2013,96
M,5,27,1,2014,100
M,5,27,1,2015,94
M,5,27,1,2016,99
M,5,27,1,2017,97
M,5,83,2,2006,0
M,5,83,2,2007,2
M,5,83,2,2008,0
M,5,83,2,2009,0
M,5,83,2,2010,2
M,5,83,2,2011,3
M,5,83,2,2012,3
M,5,83,2,2013,0
M,5,83,2,2014,0
M,5,83,2,2015,2
M,5,83,2,2016,0
M,5,83,2,2017,3
M,5,83,1,2006,5
M,5,83,1,2007,13
M,5,83,1,2008,7
M,5,83,1,2009,8
M,5,83,1,2010,9
M,5,83,1,2011,6
M,5,83,1,2012,9
M,5,83,1,2013,10
M,5,83,1,2014,9
M,5,83,1,2015,8
M,5,83,1,2016,7
M,5,83,1,2017,14
M,5,14,2,2006,5
M,5,14,2,2007,3
M,5,14,2,2008,8
M,5,14,2,2009,5
M,5,14,2,2010,1
M,5,14,2,2011,5
M,5,14,2,2012,4
M,5,14,2,2013,6
M,5,14,2,2014,6
M,5,14,2,2015,2
M,5,14,2,2016,1
M,5,14,2,2017,5
M,5,14,1,2006,33
M,5,14,1,2007,46
M,5,14,1,2008,48
M,5,14,1,2009,43
M,5,14,1,2010,36
M,5,14,1,2011,37
M,5,14,1,2012,51
M,5,14,1,2013,43
M,5,14,1,2014,54
M,5,14,1,2015,41
M,5,14,1,2016,55
M,5,14,1,2017,44
M,5,92,2,2006,1
M,5,92,2,2007,2
M,5,92,2,2008,2
M,5,92,2,2009,1
M,5,92,2,2010,2
M,5,92,2,2011,2
M,5,92,2,2012,2
M,5,92,2,2013,2
M,5,92,2,2014,1
M,5,92,2,2015,3
M,5,92,2,2016,0
M,5,92,2,2017,0
M,5,92,1,2006,10
M,5,92,1,2007,1
M,5,92,1,2008,4
M,5,92,1,2009,4
M,5,92,1,2010,6
M,5,92,1,2011,8
M,5,92,1,2012,5
M,5,92,1,2013,14
M,5,92,1,2014,9
M,5,92,1,2015,7
M,5,92,1,2016,13
M,5,92,1,2017,7
M,5,39,2,2006,7
M,5,39,2,2007,3
M,5,39,2,2008,5
M,5,39,2,2009,2
M,5,39,2,2010,7
M,5,39,2,2011,6
M,5,39,2,2012,3
M,5,39,2,2013,7
M,5,39,2,2014,3
M,5,39,2,2015,7
M,5,39,2,2016,4
M,5,39,2,2017,4
M,5,39,1,2006,46
M,5,39,1,2007,49
M,5,39,1,2008,51
M,5,39,1,2009,55
M,5,39,1,2010,61
M,5,39,1,2011,58
M,5,39,1,2012,61
M,5,39,1,2013,57
M,5,39,1,2014,58
M,5,39,1,2015,48
M,5,39,1,2016,50
M,5,39,1,2017,62
M,5,50,2,2006,0
M,5,50,2,2007,1
M,5,50,2,2008,0
M,5,50,2,2009,3
M,5,50,2,2010,0
M,5,50,2,2011,1
M,5,50,2,2012,2
M,5,50,2,2013,2
M,5,50,2,2014,2
M,5,50,2,2015,2
M,5,50,2,2016,0
M,5,50,2,2017,5
M,5,50,1,2006,8
M,5,50,1,2007,13
M,5,50,1,2008,7
M,5,50,1,2009,11
M,5,50,1,2010,12
M,5,50,1,2011,17
M,5,50,1,2012,12
M,5,50,1,2013,12
M,5,50,1,2014,8
M,5,50,1,2015,11
M,5,50,1,2016,11
M,5,50,1,2017,14
M,5,63,2,2006,13
M,5,63,2,2007,7
M,5,63,2,2008,8
M,5,63,2,2009,4
M,5,63,2,2010,9
M,5,63,2,2011,7
M,5,63,2,2012,5
M,5,63,2,2013,8
M,5,63,2,2014,6
M,5,63,2,2015,6
M,5,63,2,2016,7
M,5,63,2,2017,4
M,5,63,1,2006,44
M,5,63,1,2007,41
M,5,63,1,2008,53
M,5,63,1,2009,58
M,5,63,1,2010,72
M,5,63,1,2011,55
M,5,63,1,2012,69
M,5,63,1,2013,53
M,5,63,1,2014,57
M,5,63,1,2015,63
M,5,63,1,2016,67
M,5,63,1,2017,61
M,5,1,69,2006,5
M,5,1,69,2007,10
M,5,1,69,2008,9
M,5,1,69,2009,13
M,5,1,69,2010,7
M,5,1,69,2011,15
M,5,1,69,2012,7
M,5,1,69,2013,11
M,5,1,69,2014,6
M,5,1,69,2015,7
M,5,1,69,2016,7
M,5,1,69,2017,7
M,5,1,99,2006,43
M,5,1,99,2007,48
M,5,1,99,2008,49
M,5,1,99,2009,41
M,5,1,99,2010,45
M,5,1,99,2011,55
M,5,1,99,2012,59
M,5,1,99,2013,70
M,5,1,99,2014,63
M,5,1,99,2015,50
M,5,1,99,2016,72
M,5,1,99,2017,68
M,5,1,80,2006,105
M,5,1,80,2007,124
M,5,1,80,2008,124
M,5,1,80,2009,141
M,5,1,80,2010,125
M,5,1,80,2011,148
M,5,1,80,2012,162
M,5,1,80,2013,147
M,5,1,80,2014,162
M,5,1,80,2015,175
M,5,1,80,2016,169
M,5,1,80,2017,180
M,5,1,5,2006,57
M,5,1,5,2007,68
M,5,1,5,2008,64
M,5,1,5,2009,70
M,5,1,5,2010,58
M,5,1,5,2011,70
M,5,1,5,2012,60
M,5,1,5,2013,67
M,5,1,5,2014,58
M,5,1,5,2015,65
M,5,1,5,2016,75
M,5,1,5,2017,72
M,5,1,18,2006,13
M,5,1,18,2007,10
M,5,1,18,2008,9
M,5,1,18,2009,12
M,5,1,18,2010,19
M,5,1,18,2011,18
M,5,1,18,2012,19
M,5,1,18,2013,16
M,5,1,18,2014,16
M,5,1,18,2015,25
M,5,1,18,2016,27
M,5,1,18,2017,34
M,5,1,48,2006,5
M,5,1,48,2007,7
M,5,1,48,2008,5
M,5,1,48,2009,2
M,5,1,48,2010,3
M,5,1,48,2011,7
M,5,1,48,2012,6
M,5,1,48,2013,7
M,5,1,48,2014,6
M,5,1,48,2015,7
M,5,1,48,2016,7
M,5,1,48,2017,5
M,5,1,6,2006,52
M,5,1,6,2007,58
M,5,1,6,2008,39
M,5,1,6,2009,44
M,5,1,6,2010,53
M,5,1,6,2011,62
M,5,1,6,2012,64
M,5,1,6,2013,62
M,5,1,6,2014,66
M,5,1,6,2015,67
M,5,1,6,2016,67
M,5,1,6,2017,54
M,5,1,58,2006,5
M,5,1,58,2007,4
M,5,1,58,2008,0
M,5,1,58,2009,4
M,5,1,58,2010,4
M,5,1,58,2011,3
M,5,1,58,2012,6
M,5,1,58,2013,7
M,5,1,58,2014,2
M,5,1,58,2015,1
M,5,1,58,2016,7
M,5,1,58,2017,4
M,5,1,29,2006,17
M,5,1,29,2007,26
M,5,1,29,2008,22
M,5,1,29,2009,22
M,5,1,29,2010,27
M,5,1,29,2011,27
M,5,1,29,2012,15
M,5,1,29,2013,32
M,5,1,29,2014,25
M,5,1,29,2015,19
M,5,1,29,2016,21
M,5,1,29,2017,25
M,5,1,7,2006,44
M,5,1,7,2007,41
M,5,1,7,2008,40
M,5,1,7,2009,43
M,5,1,7,2010,39
M,5,1,7,2011,37
M,5,1,7,2012,33
M,5,1,7,2013,43
M,5,1,7,2014,43
M,5,1,7,2015,53
M,5,1,7,2016,63
M,5,1,7,2017,64
M,5,1,89,2006,3
M,5,1,89,2007,2
M,5,1,89,2008,3
M,5,1,89,2009,3
M,5,1,89,2010,2
M,5,1,89,2011,1
M,5,1,89,2012,3
M,5,1,89,2013,3
M,5,1,89,2014,6
M,5,1,89,2015,4
M,5,1,89,2016,5
M,5,1,89,2017,0
M,5,1,30,2006,0
M,5,1,30,2007,0
M,5,1,30,2008,0
M,5,1,30,2009,0
M,5,1,30,2010,0
M,5,1,30,2011,0
M,5,1,30,2012,0
M,5,1,30,2013,0
M,5,1,30,2014,0
M,5,1,30,2015,0
M,5,1,30,2016,0
M,5,1,30,2017,0
M,5,1,3,2006,13
M,5,1,3,2007,10
M,5,1,3,2008,19
M,5,1,3,2009,9
M,5,1,3,2010,16
M,5,1,3,2011,14
M,5,1,3,2012,25
M,5,1,3,2013,18
M,5,1,3,2014,15
M,5,1,3,2015,25
M,5,1,3,2016,17
M,5,1,3,2017,23
M,5,1,19,2006,16
M,5,1,19,2007,19
M,5,1,19,2008,18
M,5,1,19,2009,32
M,5,1,19,2010,24
M,5,1,19,2011,22
M,5,1,19,2012,45
M,5,1,19,2013,30
M,5,1,19,2014,35
M,5,1,19,2015,37
M,5,1,19,2016,38
M,5,1,19,2017,45
M,5,1,59,2006,21
M,5,1,59,2007,25
M,5,1,59,2008,15
M,5,1,59,2009,30
M,5,1,59,2010,21
M,5,1,59,2011,17
M,5,1,59,2012,22
M,5,1,59,2013,14
M,5,1,59,2014,18
M,5,1,59,2015,23
M,5,1,59,2016,21
M,5,1,59,2017,24
M,5,1,49,2006,5
M,5,1,49,2007,5
M,5,1,49,2008,4
M,5,1,49,2009,3
M,5,1,49,2010,11
M,5,1,49,2011,12
M,5,1,49,2012,11
M,5,1,49,2013,6
M,5,1,49,2014,10
M,5,1,49,2015,13
M,5,1,49,2016,13
M,5,1,49,2017,8
M,5,1,60,2006,1
M,5,1,60,2007,0
M,5,1,60,2008,0
M,5,1,60,2009,0
M,5,1,60,2010,2
M,5,1,60,2011,0
M,5,1,60,2012,0
M,5,1,60,2013,2
M,5,1,60,2014,1
M,5,1,60,2015,1
M,5,1,60,2016,0
M,5,1,60,2017,0
M,5,1,70,2006,2
M,5,1,70,2007,1
M,5,1,70,2008,5
M,5,1,70,2009,4
M,5,1,70,2010,4
M,5,1,70,2011,4
M,5,1,70,2012,1
M,5,1,70,2013,2
M,5,1,70,2014,5
M,5,1,70,2015,7
M,5,1,70,2016,5
M,5,1,70,2017,2
M,5,1,36,2006,13
M,5,1,36,2007,9
M,5,1,36,2008,12
M,5,1,36,2009,15
M,5,1,36,2010,24
M,5,1,36,2011,26
M,5,1,36,2012,21
M,5,1,36,2013,24
M,5,1,36,2014,17
M,5,1,36,2015,26
M,5,1,36,2016,13
M,5,1,36,2017,27
M,5,1,20,2006,18
M,5,1,20,2007,30
M,5,1,20,2008,16
M,5,1,20,2009,27
M,5,1,20,2010,26
M,5,1,20,2011,25
M,5,1,20,2012,32
M,5,1,20,2013,31
M,5,1,20,2014,27
M,5,1,20,2015,38
M,5,1,20,2016,41
M,5,1,20,2017,43
M,5,1,61,2006,6
M,5,1,61,2007,11
M,5,1,61,2008,15
M,5,1,61,2009,13
M,5,1,61,2010,6
M,5,1,61,2011,6
M,5,1,61,2012,11
M,5,1,61,2013,7
M,5,1,61,2014,8
M,5,1,61,2015,7
M,5,1,61,2016,5
M,5,1,61,2017,4
M,5,1,2,2006,518
M,5,1,2,2007,598
M,5,1,2,2008,565
M,5,1,2,2009,698
M,5,1,2,2010,661
M,5,1,2,2011,681
M,5,1,2,2012,710
M,5,1,2,2013,705
M,5,1,2,2014,661
M,5,1,2,2015,670
M,5,1,2,2016,621
M,5,1,2,2017,715
M,5,1,90,2006,3
M,5,1,90,2007,11
M,5,1,90,2008,11
M,5,1,90,2009,9
M,5,1,90,2010,6
M,5,1,90,2011,6
M,5,1,90,2012,8
M,5,1,90,2013,8
M,5,1,90,2014,6
M,5,1,90,2015,10
M,5,1,90,2016,8
M,5,1,90,2017,6
M,5,1,21,2006,14
M,5,1,21,2007,24
M,5,1,21,2008,24
M,5,1,21,2009,24
M,5,1,21,2010,31
M,5,1,21,2011,20
M,5,1,21,2012,28
M,5,1,21,2013,32
M,5,1,21,2014,37
M,5,1,21,2015,41
M,5,1,21,2016,34
M,5,1,21,2017,40
M,5,1,22,2006,32
M,5,1,22,2007,27
M,5,1,22,2008,27
M,5,1,22,2009,34
M,5,1,22,2010,39
M,5,1,22,2011,45
M,5,1,22,2012,50
M,5,1,22,2013,52
M,5,1,22,2014,51
M,5,1,22,2015,54
M,5,1,22,2016,53
M,5,1,22,2017,50
M,5,1,8,2006,119
M,5,1,8,2007,123
M,5,1,8,2008,118
M,5,1,8,2009,139
M,5,1,8,2010,128
M,5,1,8,2011,169
M,5,1,8,2012,176
M,5,1,8,2013,181
M,5,1,8,2014,191
M,5,1,8,2015,196
M,5,1,8,2016,218
M,5,1,8,2017,184
M,5,1,9,2006,109
M,5,1,9,2007,129
M,5,1,9,2008,135
M,5,1,9,2009,154
M,5,1,9,2010,130
M,5,1,9,2011,127
M,5,1,9,2012,129
M,5,1,9,2013,144
M,5,1,9,2014,161
M,5,1,9,2015,193
M,5,1,9,2016,197
M,5,1,9,2017,200
M,5,1,10,2006,25
M,5,1,10,2007,29
M,5,1,10,2008,36
M,5,1,10,2009,20
M,5,1,10,2010,39
M,5,1,10,2011,33
M,5,1,10,2012,30
M,5,1,10,2013,37
M,5,1,10,2014,42
M,5,1,10,2015,46
M,5,1,10,2016,49
M,5,1,10,2017,38
M,5,1,31,2006,30
M,5,1,31,2007,39
M,5,1,31,2008,27
M,5,1,31,2009,27
M,5,1,31,2010,27
M,5,1,31,2011,31
M,5,1,31,2012,47
M,5,1,31,2013,39
M,5,1,31,2014,74
M,5,1,31,2015,45
M,5,1,31,2016,56
M,5,1,31,2017,63
M,5,1,23,2006,22
M,5,1,23,2007,21
M,5,1,23,2008,18
M,5,1,23,2009,31
M,5,1,23,2010,29
M,5,1,23,2011,21
M,5,1,23,2012,24
M,5,1,23,2013,43
M,5,1,23,2014,30
M,5,1,23,2015,40
M,5,1,23,2016,32
M,5,1,23,2017,31
M,5,1,37,2006,37
M,5,1,37,2007,27
M,5,1,37,2008,24
M,5,1,37,2009,50
M,5,1,37,2010,28
M,5,1,37,2011,38
M,5,1,37,2012,33
M,5,1,37,2013,37
M,5,1,37,2014,35
M,5,1,37,2015,34
M,5,1,37,2016,41
M,5,1,37,2017,29
M,5,1,62,2006,9
M,5,1,62,2007,6
M,5,1,62,2008,11
M,5,1,62,2009,12
M,5,1,62,2010,7
M,5,1,62,2011,8
M,5,1,62,2012,17
M,5,1,62,2013,21
M,5,1,62,2014,22
M,5,1,62,2015,13
M,5,1,62,2016,17
M,5,1,62,2017,22
M,5,1,24,2006,15
M,5,1,24,2007,19
M,5,1,24,2008,20
M,5,1,24,2009,11
M,5,1,24,2010,17
M,5,1,24,2011,16
M,5,1,24,2012,16
M,5,1,24,2013,12
M,5,1,24,2014,20
M,5,1,24,2015,19
M,5,1,24,2016,22
M,5,1,24,2017,19
M,5,1,71,2006,3
M,5,1,71,2007,3
M,5,1,71,2008,7
M,5,1,71,2009,2
M,5,1,71,2010,4
M,5,1,71,2011,2
M,5,1,71,2012,4
M,5,1,71,2013,4
M,5,1,71,2014,5
M,5,1,71,2015,8
M,5,1,71,2016,7
M,5,1,71,2017,4
M,5,1,25,2006,20
M,5,1,25,2007,35
M,5,1,25,2008,37
M,5,1,25,2009,39
M,5,1,25,2010,40
M,5,1,25,2011,47
M,5,1,25,2012,43
M,5,1,25,2013,57
M,5,1,25,2014,55
M,5,1,25,2015,73
